0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
-6.463401447528375164e-03,-3.791410654736776780e-03,1.329731383627745338e-02
-4.033227793678902779e-05,-1.801256034936330602e-02,-1.251698934039050665e-02
-7.847580362125908954e-03,-2.180504423612372733e-02,-1.424065436001734075e-02
-1.131871385315929429e-02,-1.100216900651333762e-02,2.753747165571228048e-02
-1.511256144317239640e-02,3.105615902875726378e-02,-9.498588964376442068e-03
-5.204890179071485282e-03,3.160362270929582135e-02,2.324255157685330489e-02
2.871260202840625331e-02,2.937426739681669660e-02,1.299079310052148571e-02
-1.808996302362998743e-02,4.162949193896851863e-02,-9.605893830777164841e-03
-1.728371626133622802e-02,-4.626702496417185034e-02,4.000076284747536293e-03
3.743133688174951623e-02,-2.860118996981226083e-02,-2.334869279512139656e-02
-3.269054828888273007e-02,-4.044959453618249268e-02,1.934682781699922222e-02
-3.481891617770704883e-02,-3.685381985682703587e-02,2.879568957608450580e-02
2.021600259472383296e-02,3.085206789549116077e-02,4.863600392667776634e-02
-5.766793448691345803e-02,-1.599273243838300260e-02,-2.182671571763367471e-02
2.082967412437888854e-02,3.821520872287559323e-02,-5.000674761579335798e-02
4.406238036947400689e-03,3.867471659639080267e-02,-5.676556028595563380e-02
3.089527016436705714e-02,5.790671762092274022e-02,2.788471767215419672e-02
5.057129851830558659e-02,-3.991498177262361308e-02,-3.588286350317197032e-02
-2.422533019457522377e-02,-7.217163172150611872e-02,8.617560996011416593e-04
-5.393889527974245895e-02,-5.193307101017791139e-02,2.351800356614543175e-02
-6.072422200737808556e-02,8.545458903688423272e-03,-5.260523815957517807e-02
-5.346223254566914024e-02,-6.229939244679803811e-02,-1.271033943742138836e-02
-3.489938727807816859e-02,5.918109671549318801e-02,-5.058425777437106780e-02
-8.034734868565446275e-02,-3.377854804756267454e-02,8.094623727034204116e-03
2.971764623840831079e-02,-3.139753931859030900e-02,7.862074143381529712e-02
-8.866610049670278770e-03,6.697920810563590122e-02,-6.227473546972641522e-02
3.394452157363775369e-02,-6.250301338341364421e-02,6.149595951517782683e-02
6.072337097458458538e-02,1.804025369856741487e-02,7.232062328105202942e-02
7.390857653177797248e-02,5.905101376212001929e-02,2.647216019234998122e-02
-6.906153656405962515e-02,-7.240628271176954844e-02,-7.077989446315001258e-03
-9.234631867564095653e-02,-4.025238803687056915e-02,1.819070627053233358e-02
5.332376676501652396e-02,-8.966239159658269398e-02,-4.206896662940903461e-03
6.323768658026872325e-02,8.558166297166500125e-02,1.850973222798412863e-03
1.049061473609698425e-01,1.092496407052121095e-02,2.515728669982627078e-02
4.658249364777789642e-02,7.775239659473523468e-02,6.306953613056870411e-02
8.135484484477642497e-02,3.108194617481797525e-02,7.105423458023880923e-02
8.885380590297226044e-02,6.911012143978385869e-02,2.017780911516355372e-02
5.946938681301563306e-02,9.985558242724099087e-02,-4.497282249736109412e-03
-3.172440275512543317e-02,-7.812308488369869297e-02,-8.290114336117873628e-02
-6.024590206424888100e-02,-1.025339537378734539e-01,-1.727467982694932264e-02
-3.207417249826398451e-03,2.763115517241832714e-02,-1.188739753986276515e-01
5.184972175335194472e-02,-1.113904523757670850e-01,-1.663759939030669266e-02
-7.176729986761146152e-02,-9.457923442060332808e-03,1.029851080890327036e-01
5.441301862463373412e-02,8.894782887321369541e-03,-1.152543982222949820e-01
-6.292144473678237815e-02,9.981239864307200893e-02,-5.370318171852679623e-02
-1.136564871077830746e-01,-6.571663031220224827e-02,-7.484079065604314768e-03
1.561606566253865951e-02,-6.768677454168900258e-03,1.322659485350992925e-01
-3.884602108144159099e-02,2.768377386043773588e-03,-1.294735466250896139e-01
-7.775507175539272953e-02,1.028338434334996193e-01,-4.647786033528936850e-02
-1.373076577595547798e-01,3.055513451486952577e-04,-2.080311973391225228e-02
1.202354964038586660e-01,-5.001816365283765636e-02,5.327222212909541593e-02
7.519859413103902046e-03,-4.064696818521123384e-02,-1.363903053347948202e-01
-1.094033533500124028e-01,-7.568468204634236363e-02,-5.597455573557027358e-02
2.932552981615141330e-02,-8.399902019867760972e-03,-1.429122380979069296e-01
1.054653174500657098e-01,9.057579075019779602e-02,5.055935499086433582e-02
-4.887500715935554074e-02,-1.137712105309811733e-01,8.416575025626735207e-02
-1.235541381578613013e-01,7.993882169228254397e-02,3.603797978026024307e-02
6.816607107047098491e-02,1.599963263180966336e-02,1.363623983382949711e-01
-3.969347826166753218e-02,-4.578849360007643254e-02,1.427324856831324040e-01
7.256257001620683433e-02,9.280120058181388909e-02,-1.035347290042411272e-01
1.179545184247266232e-01,3.148689635700000627e-02,-1.012370720016691483e-01
-6.889072623320654631e-05,1.187613148211089653e-01,-1.077538771163460141e-01
1.400431295762665507e-01,-7.841372343727769090e-02,-2.281646826998946082e-02
1.539987246071475302e-01,-2.056474661765763517e-02,5.209429468820511722e-02
9.910772050713856363e-02,1.200146230201872971e-01,-5.658763963899673261e-02
1.120930565204848323e-01,4.512166838769032101e-02,1.157912328470889762e-01
-8.005522880686793963e-02,1.018175711208077067e-01,1.087103182410185803e-01
-9.412812141919224551e-02,-9.032147066148636660e-02,1.102970396897477723e-01
-1.059071139981719034e-01,1.262642380875703130e-01,5.117826538742314274e-02
6.337593980306917285e-02,-3.365901308717461626e-02,-1.588338901843885098e-01
5.404662301370122268e-02,1.673560961492248644e-01,7.264966951807628678e-03
-8.246663403393868219e-02,-8.056322392318439329e-02,1.352764948691063396e-01
-1.117728061480848800e-01,1.194078804021602436e-01,7.384671709108033000e-02
1.784881510033322349e-01,-1.413490403770675981e-02,2.766888899489210532e-02
2.727270126401425132e-02,1.245171829102145744e-01,-1.311431278366851083e-01
-1.797372043950604958e-01,2.614099671448725550e-03,-4.198633638091081588e-02
-6.374275516435753963e-02,9.784611031796373176e-03,-1.747839095987253066e-01
-1.782766743331029302e-01,-2.267342172725409291e-02,-5.522350196145648510e-02
3.192868686714919746e-02,1.592867536686164431e-01,-9.796656029887367001e-02
-1.251354343980205230e-01,-1.419507152983703890e-01,-2.877532970169918367e-02
1.531577474877623690e-01,1.078134894445288011e-01,4.699459656468812224e-02
1.581388210012321105e-01,6.453582385763954876e-02,-9.367130196918788121e-02
7.937823268573077073e-02,-1.364753014604799530e-01,1.169748263304610236e-01
-9.667640294682919300e-02,9.191364959050968286e-02,-1.465689310030501291e-01
-1.738207438899482538e-01,-8.536114463356796536e-03,9.829900947635124286e-02
-1.916348554368214052e-01,-3.069309967719395169e-02,-5.441040786011315522e-02
-1.874962030787518177e-02,-1.055194969791051762e-01,1.726927708546806828e-01
1.629237013641294043e-02,-2.578237122240009823e-04,2.042802082259601026e-01
1.599780016744421496e-01,4.258626670688348687e-02,-1.236185892728422775e-01
4.602912359071352488e-02,-2.049995320749850580e-02,2.021048663261105216e-01
-2.053694261513548391e-01,-3.287793644060916370e-02,2.880903374885467744e-02
5.733727104576857858e-02,1.607934111590931525e-01,1.251106778074076997e-01
3.521167536666384296e-02,-9.238491668896381404e-02,1.890296786149338604e-01
9.117389780583068370e-02,1.932671020414597762e-01,2.365477742368440189e-02
1.318830973510899673e-01,-9.036968384590633729e-02,-1.462429075175562254e-01
1.490654644517709349e-01,1.523998166447443903e-01,4.720282251206005947e-02
-7.111194157558907436e-02,1.024807514482479337e-01,1.812393857336293823e-01
7.941728084780139184e-04,-7.547301861229176179e-02,-2.084414530398819021e-01
1.433101779173995005e-01,-9.179048457368617353e-02,-1.446519779198217615e-01
1.415961920791058426e-01,3.549893897143721611e-02,-1.712478638856225477e-01
8.146170173842171014e-02,-1.797222977934525845e-01,1.115908831026979631e-01
-2.997773575675655514e-02,-1.768737047695504577e-02,-2.256888472596234319e-01
-4.136258435022550917e-02,8.036325900639121333e-02,2.115215377168803423e-01
-1.651344516832440878e-01,1.183858987308639560e-01,1.113309845655741509e-01
5.251683843162068682e-02,-5.538998962982048802e-02,-2.205154538027089273e-01
1.252348654406483519e-01,1.966847834525170535e-01,2.938762950013194472e-02
-4.948169512942261067e-02,-1.403674937234167600e-03,2.314439987979477475e-01
-8.201076024303097234e-02,-2.062808208553106593e-01,-8.676913452727218201e-02
1.389902039274005830e-05,1.897112768544294836e-01,-1.470069047900683101e-01
2.285947043573680615e-01,3.718972717681083562e-02,6.901490565664626653e-02
-1.839468252887680177e-01,1.541461731516942935e-01,-4.012209697363339905e-02
-2.291138522972198388e-02,1.358129937301837120e-01,2.026032535600720552e-01
-1.434202648824418717e-02,-1.137391817964204105e-01,2.183853268346752641e-01
-6.305804381345482545e-02,-1.521597487088730549e-01,-1.858148846829676126e-01
-1.389673417965986771e-02,1.438658739844698164e-01,2.039425913422692194e-01
1.046514842559750497e-01,8.079223021771726743e-02,-2.140938616947676565e-01
-4.354844845995563263e-02,1.359208682653170741e-01,-2.092423803813135141e-01
-1.129246146202219359e-01,1.896787821445503897e-01,-1.275404658287876136e-01
1.344325115147985139e-01,-4.096789080581469261e-02,-2.146970324116593554e-01
1.259654199863018964e-01,-1.940610120609372602e-01,1.147714728950681579e-01
-2.421840780133402149e-01,3.094305528749885167e-02,-8.915440456101861311e-02
2.496412770919542723e-01,-7.581237551234934480e-02,-1.886740929769108871e-02
7.448563704249268336e-02,2.358438976720531599e-01,-9.013590425010041540e-02
4.712215747971893604e-02,-2.192917419968290205e-01,1.409318217474853085e-01
-2.021890263747055383e-01,-1.575086588035202323e-02,1.729867469866453455e-01
-1.688247652354137873e-01,5.889141776261302280e-02,-1.999255877463938236e-01
-2.512514424678897185e-01,8.537881697965739314e-02,4.915623410468387966e-02
-6.375175504636139412e-02,8.881854606433450816e-02,2.485531664131949703e-01
-1.453356197019445017e-01,-7.834640780324156339e-02,-2.176585695244591390e-01
-1.107231216787756961e-01,2.455165367006345301e-01,5.484229879258711859e-02
-6.291944325776341329e-02,1.856214642856030272e-01,1.950562433689358721e-01
-2.686725298869841461e-01,-4.304594619132651526e-03,-7.196395770932659253e-02
1.186210027722492677e-01,9.104099840688592571e-02,-2.365369106383329034e-01
4.932845146817174675e-02,1.804576951914365901e-01,-2.103411644949402248e-01
1.781416208949855584e-01,2.160238923442144021e-01,-4.218086650097203905e-02
-1.949616938767510799e-01,-7.344088564558889920e-02,1.942174525945046248e-01
6.276363121414572921e-02,1.822140788454036098e-01,2.119731976072567192e-01
1.635270222394220319e-01,1.736539549464743981e-02,-2.366154416323653087e-01
2.279221802480415338e-01,1.736404490404794831e-01,-4.349057818676278775e-02
-7.486049704418140660e-02,1.552483383520530669e-01,-2.350576402751468064e-01
-1.301645202235448551e-01,-1.923643005156189245e-01,1.788422214762493689e-01
-2.214182381465748806e-01,1.713922162629815671e-01,9.224447501154095508e-02
1.780769614042883586e-01,-2.103353487687608381e-01,-1.092835989221147691e-01
5.113326095360545831e-02,1.815487327460245659e-01,2.308928855357214316e-01
-2.243418138109930515e-01,-7.866048010428641768e-02,-1.826638938893220265e-01
-1.156579658261589483e-01,2.647153440049311302e-01,8.622374256242967827e-02
