-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.196063232882942778e-02,-7.647950647261692741e-03,1.391141286044971165e-03
1.818882660734828446e-02,6.603063693076728115e-03,5.999605792435639545e-03
2.298603136478324580e-02,2.951484416051825248e-03,9.088445645555049204e-03
1.129781375827548610e-02,-1.081631610174045750e-02,2.421057285196645883e-02
-2.769106968507964797e-02,1.625829458273849934e-02,3.522795142345130914e-03
-1.949229845377179610e-02,2.614001601347878262e-02,-1.394681472188442385e-02
1.882987354584908122e-03,2.836026056378023602e-02,2.579718372204707622e-02
-1.214295833252706375e-02,-3.916408021664628120e-02,2.985227873306794087e-03
-3.415685347735532978e-02,1.636245456600246562e-02,2.176693847250465996e-02
-4.784785992388167035e-03,2.547220086742255779e-02,-3.815301007921869519e-02
2.912421937296448896e-03,4.828640170453013525e-02,-2.748690672318915198e-03
3.047607357001118344e-02,-2.346225905450947946e-02,-3.300925988066512329e-02
2.222676150700639980e-02,-4.779528997350287328e-02,-3.566429473867531886e-03
-1.336240219373314997e-02,-2.174274762648805218e-02,4.861125071802449571e-02
2.293626158449624253e-02,-3.952330814410026649e-02,3.391658868758246070e-02
-3.815294497283169828e-02,3.408113405289035086e-02,2.909249342134793276e-02
-4.206099717259785542e-02,-5.062028054153449620e-03,-4.352830891810887531e-02
2.021355389822634529e-03,-4.382528276899488873e-02,4.462621338116412595e-02
2.633738947122388555e-02,1.044385611727820760e-02,-5.780238885127170212e-02
5.830253365061170701e-02,3.028417745215374046e-02,-7.480249508469051165e-03
-5.476841862115088000e-02,2.627599256634259930e-02,-3.019077943301230402e-02
-2.578294159297406934e-02,-5.598411034126990482e-03,-6.430699007377715937e-02
2.151030708630654806e-02,5.159939567093443924e-03,-6.762351363755741973e-02
-5.164573909349101655e-02,5.088463529759581355e-02,6.103119364002638526e-03
-6.511824186368514455e-02,8.906394911128824934e-03,3.473218767164142767e-02
-3.698554304736779291e-02,-3.509184367165740781e-02,-5.621076910901601914e-02
-6.152001724637662372e-02,-2.518859049040374221e-02,-3.966787457871238237e-02
-4.879542323538287735e-02,-2.782936222065344328e-02,5.542251207328120766e-02
1.655355639302777057e-02,-6.987712040947374748e-02,-3.613014035230840276e-02
-5.771600832978136808e-02,-5.792452665238710663e-02,-3.407740778983751016e-03
8.367031750057749018e-03,6.189831468189953972e-02,-5.507312754153614875e-02
-8.149558781737836766e-02,-1.478034254167275539e-02,1.765195885946023793e-02
-2.373597190555128134e-02,-4.605576504537368943e-02,-6.873741372344759071e-02
-7.227880842511039128e-02,3.785844311015773567e-02,-3.146910864909705646e-02
-6.364553756260343809e-02,-3.528099955881190686e-02,-5.090542506307763754e-02
6.864097293995696791e-02,3.993785056828664387e-02,-4.266097302371495148e-02
5.259936640874273567e-02,-6.767999730622843713e-02,3.193171389016286055e-02
-3.049941664163494191e-03,8.676028529644037868e-02,3.272946510972439549e-02
-1.067512138551979586e-02,-1.333303655155231374e-02,9.250789922213195626e-02
6.123904110991701399e-02,2.214224448707894158e-02,6.964999306329432149e-02
5.760496220851633875e-02,3.898808911979748104e-02,6.705223344749004777e-02
-6.552641636667057290e-02,-5.678874002041902486e-02,-4.537745984412995537e-02
7.412188261350470542e-02,-6.467045468366711125e-02,1.205976710334590724e-02
1.537846542044053397e-02,-9.088186159995152724e-02,3.962712154962574895e-02
8.379542569274628372e-02,-5.020675620752176188e-02,2.773207414179310742e-02
9.587137199039313940e-02,-2.458460214325950549e-02,-2.759446428143338959e-02
5.436487955474070266e-02,8.642997671581680030e-02,1.943669792519615511e-02
-8.525044375633643312e-02,4.114929183216719383e-02,-4.571017530074976409e-02
4.880300549406781790e-02,9.098838297224899618e-02,-2.524128142954128531e-02
9.945678931513711463e-02,-3.939023520288954111e-02,1.012300608902880206e-02
4.989524809116708398e-02,-8.725246025105197478e-02,4.113055791220068813e-02
-8.760421719982776356e-02,-7.143851224586960681e-04,-6.609328961907924571e-02
-5.381650134911959704e-02,-2.932234075348132823e-02,-9.239558799239841469e-02
-2.760120153881134852e-02,-1.085157632196795813e-01,2.373487784298999956e-03
-7.451587525570123327e-02,4.081802021233932841e-03,8.499742996717370158e-02
-3.927405546865207070e-02,-6.704832831256334058e-02,8.370874818358052527e-02
-7.501865080190363300e-02,-8.418992319802895419e-02,2.410641504697697002e-02
5.004797380755265923e-02,-5.108114563618420395e-02,-9.184270059362693861e-02
9.908250878141447449e-02,-3.515604640246784013e-02,5.242807466398702321e-02
3.618975723224202717e-02,8.365921330945765011e-02,7.580753802579578982e-02
-1.151964768241135195e-01,-2.994397294338766585e-02,-1.193085693423161057e-02
2.862088300414201286e-02,2.192012176840932216e-03,1.172162134225222530e-01
3.553369821178241350e-02,3.908657077528463614e-02,-1.096726714907455685e-01
8.134811325782019889e-03,-1.187338583869372854e-01,3.016624090248864326e-02
-7.254621421753612576e-02,9.414721870284543936e-02,-3.468672758730127065e-02
-1.156249737606069583e-01,-6.484103063817005241e-03,4.663755719395500793e-02
1.098965956912623110e-01,2.349606423176310577e-02,-5.669068180047726058e-02
-1.237487567771332481e-01,2.733041168113888031e-02,-6.314514649599351978e-03
1.208018614319278233e-01,-4.197773362189398394e-02,-1.809651469923335716e-03
2.276277975493882014e-02,6.800626542127373442e-02,1.071163271415178919e-01
3.941624491212965958e-02,1.236117357875389233e-01,-6.504050183524447311e-03
-5.361552557357249227e-03,-3.491170136353115294e-02,-1.260461045012456760e-01
1.585362633943872626e-02,-1.333427216383559211e-02,1.302533270877991034e-01
-2.534757861207830205e-03,8.444244852921597988e-02,1.025596292774749174e-01
-8.465260043639241672e-02,9.958947504597701061e-02,2.884693327397352958e-02
8.138410070218735082e-02,7.796386732655205543e-02,7.399903662892962086e-02
4.405573282593983064e-02,1.214610039934080760e-01,4.178170034796076238e-02
-1.579660317864111166e-02,1.248300362869992214e-01,-5.356863074553935150e-02
2.849733145719926183e-02,-4.796653653006523188e-02,1.259028636353865249e-01
-1.553719566925170804e-02,-4.572004533551631694e-02,-1.299842715648421299e-01
-1.137332017128389189e-01,6.679904248478267526e-02,4.575996453463382352e-02
1.112341446200982437e-01,-5.633694941736698547e-02,-6.487370898608603442e-02
1.327511142158473989e-01,2.927574913708367102e-02,3.924512802428171965e-02
-9.814021325992980382e-02,-9.813325764619640346e-02,3.199307627810470123e-02
